sequence,factor,metric,scope,group,unit,weighting,n,bin,lower,upper,fraction
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,46,45.5,46.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,47,46.5,47.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,48,47.5,48.5,2.4681221807289275e-06
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,49,48.5,49.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,50,49.5,50.5,0.03388982821741961
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,51,50.5,51.5,0.005562402703325714
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,52,51.5,52.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,53,52.5,53.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,54,53.5,54.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,55,54.5,55.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,56,55.5,56.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,57,56.5,57.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,58,57.5,58.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,59,58.5,59.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,60,59.5,60.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,61,60.5,61.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,62,61.5,62.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,63,62.5,63.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,64,63.5,64.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,65,64.5,65.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,66,65.5,66.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,67,66.5,67.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,68,67.5,68.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,69,68.5,69.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,70,69.5,70.5,0.010739565577304204
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,71,70.5,71.5,1.91492238160003e-07
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,72,71.5,72.5,8.000120172017903e-06
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,73,72.5,73.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,74,73.5,74.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,75,74.5,75.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,76,75.5,76.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,77,76.5,77.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,78,77.5,78.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,79,78.5,79.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,80,79.5,80.5,3.280900347141385e-05
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,81,80.5,81.5,0.002287247123329129
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,82,81.5,82.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,83,82.5,83.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,84,83.5,84.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,85,84.5,85.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,86,85.5,86.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,87,86.5,87.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,88,87.5,88.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,89,88.5,89.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,90,89.5,90.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,91,90.5,91.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,92,91.5,92.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,93,92.5,93.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,94,93.5,94.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,95,94.5,95.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,96,95.5,96.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,97,96.5,97.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,98,97.5,98.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,99,98.5,99.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,100,99.5,100.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,101,100.5,101.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,102,101.5,102.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,103,102.5,103.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,104,103.5,104.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,105,104.5,105.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,106,105.5,106.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,107,106.5,107.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,108,107.5,108.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,109,108.5,109.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,110,109.5,110.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,111,110.5,111.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,112,111.5,112.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,113,112.5,113.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,114,113.5,114.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,115,114.5,115.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,116,115.5,116.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,117,116.5,117.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,118,117.5,118.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,119,118.5,119.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,120,119.5,120.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,121,120.5,121.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,122,121.5,122.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,123,122.5,123.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,124,123.5,124.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,125,124.5,125.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,126,125.5,126.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,127,126.5,127.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,128,127.5,128.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,129,128.5,129.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,130,129.5,130.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,131,130.5,131.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,132,131.5,132.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,133,132.5,133.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,134,133.5,134.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,135,134.5,135.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,136,135.5,136.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,137,136.5,137.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,138,137.5,138.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,139,138.5,139.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,140,139.5,140.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,141,140.5,141.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,142,141.5,142.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,143,142.5,143.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,144,143.5,144.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,145,144.5,145.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,146,145.5,146.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,147,146.5,147.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,148,147.5,148.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,149,148.5,149.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,150,149.5,150.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,151,150.5,151.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,152,151.5,152.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,153,152.5,153.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,154,153.5,154.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,155,154.5,155.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,156,155.5,156.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,157,156.5,157.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,158,157.5,158.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,159,158.5,159.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,160,159.5,160.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,161,160.5,161.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,162,161.5,162.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,163,162.5,163.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,164,163.5,164.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,165,164.5,165.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,166,165.5,166.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,167,166.5,167.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,168,167.5,168.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,169,168.5,169.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,170,169.5,170.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,171,170.5,171.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,172,171.5,172.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,173,172.5,173.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,174,173.5,174.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,175,174.5,175.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,176,175.5,176.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,177,176.5,177.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,178,177.5,178.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,179,178.5,179.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,180,179.5,180.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,181,180.5,181.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,182,181.5,182.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,183,182.5,183.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,184,183.5,184.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,185,184.5,185.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,186,185.5,186.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,187,186.5,187.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,188,187.5,188.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,189,188.5,189.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,190,189.5,190.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,191,190.5,191.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,192,191.5,192.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,193,192.5,193.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,194,193.5,194.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,195,194.5,195.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,196,195.5,196.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,197,196.5,197.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,198,197.5,198.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,199,198.5,199.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,200,199.5,200.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,201,200.5,201.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,202,201.5,202.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,203,202.5,203.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,204,203.5,204.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,205,204.5,205.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,206,205.5,206.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,207,206.5,207.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,208,207.5,208.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,209,208.5,209.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,210,209.5,210.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,211,210.5,211.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,212,211.5,212.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,213,212.5,213.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,214,213.5,214.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,215,214.5,215.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,216,215.5,216.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,217,216.5,217.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,218,217.5,218.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,219,218.5,219.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,220,219.5,220.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,221,220.5,221.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,222,221.5,222.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,223,222.5,223.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,224,223.5,224.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,225,224.5,225.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,226,225.5,226.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,227,226.5,227.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,228,227.5,228.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,229,228.5,229.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,230,229.5,230.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,231,230.5,231.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,232,231.5,232.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,233,232.5,233.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,234,233.5,234.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,235,234.5,235.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,236,235.5,236.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,237,236.5,237.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,238,237.5,238.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,239,238.5,239.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,240,239.5,240.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,241,240.5,241.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,242,241.5,242.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,243,242.5,243.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,244,243.5,244.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,245,244.5,245.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,246,245.5,246.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,247,246.5,247.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,248,247.5,248.5,0.0
142,D01,normal_semantic,all_frames,all,point,observation_equal,46999294,249,248.5,249.5,0.0
