sequence,factor,metric,scope,group,unit,weighting,n,denominator,frames,valid_frames,sequence_count,missing_fraction,empty_frame_fraction,minimum,maximum,mean,p05_value,p05_lower,p05_upper,p25_value,p25_lower,p25_upper,p50_value,p50_lower,p50_upper,p75_value,p75_lower,p75_upper,p95_value,p95_lower,p95_upper
143,C03,intensity,all_frames,normal:r8,point,observation_equal,330510,330510,469,469,1,0.0,0.0,0.0014285714132711291,1.6305714845657349,0.1623428476775947,0.03371428698301315,0.03371428698301315,0.03371428698301315,0.07571428269147873,0.07571428269147873,0.07571428269147873,0.12685714662075043,0.12685714662075043,0.12685714662075043,0.22685714066028595,0.22685714066028595,0.22685714066028595,0.38028571009635925,0.38028571009635925,0.38028571009635925
143,C03,intensity,all_frames,normal:r8,point,frame_equal,330510,330510,469,469,1,0.0,0.0,0.0014285714132711291,1.6305714845657349,0.15230397472010945,0.03314285725355148,0.03314285725355148,0.03314285725355148,0.07257142663002014,0.07257142663002014,0.07257142663002014,0.11514285951852798,0.11514285951852798,0.11514285951852798,0.21400000154972076,0.21400000154972076,0.21400000154972076,0.35828572511672974,0.35828572511672974,0.35828572511672974
143,C03,intensity,all_frames,normal:r9,point,observation_equal,232400,232400,469,469,1,0.0,0.0,0.001714285695925355,1.6268571615219116,0.13822522134519313,0.030571429058909416,0.030571429058909416,0.030571429058909416,0.06257142871618271,0.06257142871618271,0.06257142871618271,0.1071428582072258,0.1071428582072258,0.1071428582072258,0.19114285707473755,0.19114285707473755,0.19114285707473755,0.32771429419517517,0.32771429419517517,0.32771429419517517
143,C03,intensity,all_frames,normal:r9,point,frame_equal,232400,232400,469,469,1,0.0,0.0,0.001714285695925355,1.6268571615219116,0.1266175394735877,0.029428571462631226,0.029428571462631226,0.029428571462631226,0.059142857789993286,0.059142857789993286,0.059142857789993286,0.09371428936719894,0.09371428936719894,0.09371428936719894,0.17485713958740234,0.17485713958740234,0.17485713958740234,0.30542856454849243,0.30542856454849243,0.30542856454849243
143,C04,background_intensity_std,all_frames,all,anomaly_point,observation_equal,2679,3256,469,84,1,0.1772113022113022,0.8208955223880597,0.0009712420756818755,0.14798280133850836,0.044334755009719104,0.011913591795104003,0.011913591795104003,0.011913591795104003,0.017998523893266668,0.017998523893266668,0.017998523893266668,0.03878284788024013,0.03878284788024013,0.03878284788024013,0.06438782216674249,0.06438782216674249,0.06438782216674249,0.10226022793245108,0.10226022793245108,0.10226022793245108
143,C04,background_intensity_std,all_frames,all,anomaly_point,frame_equal,2679,3256,469,84,1,0.1772113022113022,0.8208955223880597,0.0009712420756818755,0.14798280133850836,0.045755503907394524,0.007495425549951189,0.007495425549951189,0.007495425549951189,0.01696214172143237,0.01696214172143237,0.01696214172143237,0.04018853492249335,0.04018853492249335,0.04018853492249335,0.06726582092797713,0.06726582092797713,0.06726582092797713,0.1087763232601136,0.1087763232601136,0.1087763232601136
143,C04,background_intensity_variance,all_frames,all,anomaly_point,observation_equal,2679,3256,469,84,1,0.1772113022113022,0.8208955223880597,9.433111695748379e-07,0.02189890949199243,0.0028167388535418722,0.00014193366946036942,0.00014193366946036942,0.00014193366946036942,0.00032394686233649115,0.00032394686233649115,0.00032394686233649115,0.0015041092897018465,0.0015041092897018465,0.0015041092897018465,0.004145791643376056,0.004145791643376056,0.004145791643376056,0.01045715421679685,0.01045715421679685,0.01045715421679685
143,C04,background_intensity_variance,all_frames,all,anomaly_point,frame_equal,2679,3256,469,84,1,0.1772113022113022,0.8208955223880597,9.433111695748379e-07,0.02189890949199243,0.003116197792935737,5.618140417486108e-05,5.618140417486108e-05,5.618140417486108e-05,0.0002877142517779566,0.0002877142517779566,0.0002877142517779566,0.0016151183392164677,0.0016151183392164677,0.0016151183392164677,0.004524690665114686,0.004524690665114686,0.004524690665114686,0.011832288501988732,0.011832288501988732,0.011832288501988732
143,C04,intensity_contrast,all_frames,all,anomaly_point,observation_equal,2679,3256,469,84,1,0.1772113022113022,0.8208955223880597,-0.2887857183814049,0.7810306400060654,0.10496709853072543,-0.044345866692693636,-0.044345866692693636,-0.044345866692693636,0.03389251608224142,0.03389251608224142,0.03389251608224142,0.07712832844610941,0.07712832844610941,0.07712832844610941,0.1579999936123689,0.1579999936123689,0.1579999936123689,0.3380979755095073,0.3380979755095073,0.3380979755095073
143,C04,intensity_contrast,all_frames,all,anomaly_point,frame_equal,2679,3256,469,84,1,0.1772113022113022,0.8208955223880597,-0.2887857183814049,0.7810306400060654,0.10185571114435527,-0.07178571447730064,-0.07178571447730064,-0.07178571447730064,0.016666661534044475,0.016666661534044475,0.016666661534044475,0.08535714820027351,0.08535714820027351,0.08535714820027351,0.164615394308781,0.164615394308781,0.164615394308781,0.34222859822213647,0.34222859822213647,0.34222859822213647
143,D02,ground_height_median,all_frames,all,instance_frame,observation_equal,0,174,469,0,0,1.0,1.0,,,,,,,,,,,,,,,,,,
143,D02,ground_height_median,all_frames,all,instance_frame,frame_equal,0,174,469,0,0,1.0,1.0,,,,,,,,,,,,,,,,,,
143,D02,ground_height_p05,all_frames,all,instance_frame,observation_equal,0,174,469,0,0,1.0,1.0,,,,,,,,,,,,,,,,,,
143,D02,ground_height_p05,all_frames,all,instance_frame,frame_equal,0,174,469,0,0,1.0,1.0,,,,,,,,,,,,,,,,,,
143,D02,nearest_normal_distance,all_frames,all,anomaly_point,observation_equal,3256,3256,469,174,1,0.0,0.6289978678038379,0.02785302676857794,3.6980496304064614,0.32603184052966877,0.08608480919423547,0.08608480919423547,0.08608480919423547,0.17271882773289468,0.17271882773289468,0.17271882773289468,0.25179114503211253,0.25179114503211253,0.25179114503211253,0.34181259211674514,0.34181259211674514,0.34181259211674514,0.7576452984871724,0.7576452984871724,0.7576452984871724
143,D02,nearest_normal_distance,all_frames,all,anomaly_point,frame_equal,3256,3256,469,174,1,0.0,0.6289978678038379,0.02785302676857794,3.6980496304064614,0.7058701149441468,0.12531239739236735,0.12531239739236735,0.12531239739236735,0.24471984404125952,0.24471984404125952,0.24471984404125952,0.3839615711182898,0.3839615711182898,0.3839615711182898,0.7285649999911519,0.7285649999911519,0.7285649999911519,2.5178934600349945,2.5178934600349945,2.5178934600349945
143,D02,normal_neighbors_r0.5,all_frames,all,anomaly_point,observation_equal,3256,3256,469,174,1,0.0,0.6289978678038379,0.0,283.0,69.59858722358722,0.0,0.0,0.0,9.0,9.0,9.0,48.0,48.0,48.0,115.0,115.0,115.0,210.0,210.0,210.0
143,D02,normal_neighbors_r0.5,all_frames,all,anomaly_point,frame_equal,3256,3256,469,174,1,0.0,0.6289978678038379,0.0,283.0,18.369330613298256,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14.0,14.0,14.0,109.0,109.0,109.0
144,A02,anomaly_fraction,all_frames,all,frame,observation_equal,323,323,323,323,1,0.0,0.0,0.0,0.0010145965486665302,0.00012310756643460873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4762960066049626e-05,3.4762960066049626e-05,3.4762960066049626e-05,0.0009947372448328926,0.0009947372448328926,0.0009947372448328926
144,A02,anomaly_fraction,all_frames,all,frame,frame_equal,323,323,323,323,1,0.0,0.0,0.0,0.0010145965486665302,0.00012310756643460873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4762960066049626e-05,3.4762960066049626e-05,3.4762960066049626e-05,0.0009947372448328926,0.0009947372448328926,0.0009947372448328926
144,A02,ignore_fraction,all_frames,all,frame,observation_equal,323,323,323,323,1,0.0,0.0,0.009937930622315948,0.9539417288706958,0.22162743427248607,0.011072488342518016,0.011072488342518016,0.011072488342518016,0.0495120053252829,0.0495120053252829,0.0495120053252829,0.11662400623802824,0.11662400623802824,0.11662400623802824,0.21811605462612868,0.21811605462612868,0.21811605462612868,0.927059488208535,0.927059488208535,0.927059488208535
144,A02,ignore_fraction,all_frames,all,frame,frame_equal,323,323,323,323,1,0.0,0.0,0.009937930622315948,0.9539417288706958,0.22162743427248607,0.011072488342518016,0.011072488342518016,0.011072488342518016,0.0495120053252829,0.0495120053252829,0.0495120053252829,0.11662400623802824,0.11662400623802824,0.11662400623802824,0.21811605462612868,0.21811605462612868,0.21811605462612868,0.927059488208535,0.927059488208535,0.927059488208535
144,A02,ignore,all_frames,all,frame,observation_equal,323,323,323,323,1,0.0,0.0,1164.0,99043.0,23755.965944272444,1306.0,1306.0,1306.0,5503.0,5503.0,5503.0,13430.0,13430.0,13430.0,24853.0,24853.0,24853.0,95171.0,95171.0,95171.0
144,A02,ignore,all_frames,all,frame,frame_equal,323,323,323,323,1,0.0,0.0,1164.0,99043.0,23755.965944272444,1306.0,1306.0,1306.0,5503.0,5503.0,5503.0,13430.0,13430.0,13430.0,24853.0,24853.0,24853.0,95171.0,95171.0,95171.0
144,A02,normal_fraction,all_frames,all,frame,observation_equal,323,323,323,323,1,0.0,0.0,0.04605827112930412,0.9900535316365996,0.7782494581610792,0.07294051179146495,0.07294051179146495,0.07294051179146495,0.7818580480309387,0.7818580480309387,0.7818580480309387,0.8832064821249979,0.8832064821249979,0.8832064821249979,0.9504879946747171,0.9504879946747171,0.9504879946747171,0.9889190334887664,0.9889190334887664,0.9889190334887664
144,A02,normal_fraction,all_frames,all,frame,frame_equal,323,323,323,323,1,0.0,0.0,0.04605827112930412,0.9900535316365996,0.7782494581610792,0.07294051179146495,0.07294051179146495,0.07294051179146495,0.7818580480309387,0.7818580480309387,0.7818580480309387,0.8832064821249979,0.8832064821249979,0.8832064821249979,0.9504879946747171,0.9504879946747171,0.9504879946747171,0.9889190334887664,0.9889190334887664,0.9889190334887664
144,A02,normal,all_frames,all,frame,observation_equal,323,323,323,323,1,0.0,0.0,4782.0,117072.0,88536.8173374613,7488.0,7488.0,7488.0,89615.0,89615.0,89615.0,100219.0,100219.0,100219.0,107328.0,107328.0,107328.0,116177.0,116177.0,116177.0
144,A02,normal,all_frames,all,frame,frame_equal,323,323,323,323,1,0.0,0.0,4782.0,117072.0,88536.8173374613,7488.0,7488.0,7488.0,89615.0,89615.0,89615.0,100219.0,100219.0,100219.0,107328.0,107328.0,107328.0,116177.0,116177.0,116177.0
144,A02,slots,all_frames,all,frame,observation_equal,323,323,323,323,1,0.0,0.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0
144,A02,slots,all_frames,all,frame,frame_equal,323,323,323,323,1,0.0,0.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0
144,A02,visible_fraction,all_frames,all,frame,observation_equal,323,323,323,323,1,0.0,0.0,0.752593994140625,0.91485595703125,0.8568360650502491,0.7639999389648438,0.7639999389648438,0.7639999389648438,0.81591796875,0.81591796875,0.81591796875,0.8801651000976562,0.8801651000976562,0.8801651000976562,0.8952102661132812,0.8952102661132812,0.8952102661132812,0.9059524536132812,0.9059524536132812,0.9059524536132812
144,A02,visible_fraction,all_frames,all,frame,frame_equal,323,323,323,323,1,0.0,0.0,0.752593994140625,0.91485595703125,0.8568360650502491,0.7639999389648438,0.7639999389648438,0.7639999389648438,0.81591796875,0.81591796875,0.81591796875,0.8801651000976562,0.8801651000976562,0.8801651000976562,0.8952102661132812,0.8952102661132812,0.8952102661132812,0.9059524536132812,0.9059524536132812,0.9059524536132812
144,A02,visible,all_frames,all,frame,observation_equal,323,323,323,323,1,0.0,0.0,98644.0,119912.0,112307.21671826625,100139.0,100139.0,100139.0,106944.0,106944.0,106944.0,115365.0,115365.0,115365.0,117337.0,117337.0,117337.0,118745.0,118745.0,118745.0
144,A02,visible,all_frames,all,frame,frame_equal,323,323,323,323,1,0.0,0.0,98644.0,119912.0,112307.21671826625,100139.0,100139.0,100139.0,106944.0,106944.0,106944.0,115365.0,115365.0,115365.0,117337.0,117337.0,117337.0,118745.0,118745.0,118745.0
144,A02,zero_slot_fraction,all_frames,all,frame,observation_equal,323,323,323,323,1,0.0,0.0,0.08514404296875,0.247406005859375,0.14316393494975088,0.09404754638671875,0.09404754638671875,0.09404754638671875,0.10478973388671875,0.10478973388671875,0.10478973388671875,0.11983489990234375,0.11983489990234375,0.11983489990234375,0.18408203125,0.18408203125,0.18408203125,0.23600006103515625,0.23600006103515625,0.23600006103515625
144,A02,zero_slot_fraction,all_frames,all,frame,frame_equal,323,323,323,323,1,0.0,0.0,0.08514404296875,0.247406005859375,0.14316393494975088,0.09404754638671875,0.09404754638671875,0.09404754638671875,0.10478973388671875,0.10478973388671875,0.10478973388671875,0.11983489990234375,0.11983489990234375,0.11983489990234375,0.18408203125,0.18408203125,0.18408203125,0.23600006103515625,0.23600006103515625,0.23600006103515625
144,A02,zero_slots,all_frames,all,frame,observation_equal,323,323,323,323,1,0.0,0.0,11160.0,32428.0,18764.783281733748,12327.0,12327.0,12327.0,13735.0,13735.0,13735.0,15707.0,15707.0,15707.0,24128.0,24128.0,24128.0,30933.0,30933.0,30933.0
144,A02,zero_slots,all_frames,all,frame,frame_equal,323,323,323,323,1,0.0,0.0,11160.0,32428.0,18764.783281733748,12327.0,12327.0,12327.0,13735.0,13735.0,13735.0,15707.0,15707.0,15707.0,24128.0,24128.0,24128.0,30933.0,30933.0,30933.0
144,B01,anomaly_in_range,all_frames,all,frame,observation_equal,323,323,323,323,1,0.0,0.0,0.0,119.0,14.275541795665635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,117.0,117.0,117.0
144,B01,anomaly_in_range,all_frames,all,frame,frame_equal,323,323,323,323,1,0.0,0.0,0.0,119.0,14.275541795665635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,117.0,117.0,117.0
144,B01,anomaly,all_frames,all,frame,observation_equal,323,323,323,323,1,0.0,0.0,0.0,119.0,14.43343653250774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,117.0,117.0,117.0
144,B01,anomaly,all_frames,all,frame,frame_equal,323,323,323,323,1,0.0,0.0,0.0,119.0,14.43343653250774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,117.0,117.0,117.0
144,B02,anomaly_distance_median,all_frames,all,frame,observation_equal,156,323,323,156,1,0.5170278637770898,0.5170278637770898,6.26226282119751,110.46936798095703,33.99709354302822,6.282149314880371,6.282149314880371,6.282149314880371,9.966221809387207,9.966221809387207,9.966221809387207,29.08350944519043,29.08350944519043,29.08350944519043,49.871009826660156,49.871009826660156,49.871009826660156,85.60955810546875,85.60955810546875,85.60955810546875
144,B02,anomaly_distance_median,all_frames,all,frame,frame_equal,156,323,323,156,1,0.5170278637770898,0.5170278637770898,6.26226282119751,110.46936798095703,33.99709354302822,6.282149314880371,6.282149314880371,6.282149314880371,9.966221809387207,9.966221809387207,9.966221809387207,29.08350944519043,29.08350944519043,29.08350944519043,49.871009826660156,49.871009826660156,49.871009826660156,85.60955810546875,85.60955810546875,85.60955810546875
144,B02,anomaly_in_range_distance_median,all_frames,all,frame,observation_equal,117,323,323,117,1,0.6377708978328174,0.6377708978328174,6.26226282119751,49.871009826660156,21.887864463349693,6.281922817230225,6.281922817230225,6.281922817230225,7.33086633682251,7.33086633682251,7.33086633682251,18.823572158813477,18.823572158813477,18.823572158813477,34.48970031738281,34.48970031738281,34.48970031738281,46.93287658691406,46.93287658691406,46.93287658691406
144,B02,anomaly_in_range_distance_median,all_frames,all,frame,frame_equal,117,323,323,117,1,0.6377708978328174,0.6377708978328174,6.26226282119751,49.871009826660156,21.887864463349693,6.281922817230225,6.281922817230225,6.281922817230225,7.33086633682251,7.33086633682251,7.33086633682251,18.823572158813477,18.823572158813477,18.823572158813477,34.48970031738281,34.48970031738281,34.48970031738281,46.93287658691406,46.93287658691406,46.93287658691406
