structure_id,semantic,instance_id,frame,returns_all,returns_2p5_50m,range_min_m,range_median_m,range_max_m,range_2p5_50m_median_m,centroid_world_x_m,centroid_world_y_m,centroid_world_z_m,azimuth_lidar_deg,elevation_lidar_deg,azimuth_world_deg,elevation_world_deg,previous_observed_frame,gap_frames,centroid_displacement_m,nn_world_median_m,nn_world_p95_m
206:10:107,10,107,52,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,53,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,54,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,55,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,56,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,57,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,58,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,59,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,60,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,61,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,62,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,63,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,64,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,65,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,66,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,67,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,68,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,69,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,70,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,71,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,72,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,73,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,74,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,75,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,76,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,77,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,78,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,79,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,80,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,81,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,82,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,83,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,84,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,85,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,86,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,87,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,88,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,89,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,90,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,91,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,92,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,93,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,94,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,95,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,96,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,97,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,98,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,99,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,100,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,101,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,102,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,103,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,104,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,105,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,106,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,107,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,108,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,109,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,110,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,111,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,112,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,113,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,114,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,115,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,116,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,117,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,118,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,119,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,120,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,121,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,122,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,123,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,124,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,125,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,126,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,127,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,128,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,129,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,130,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,131,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,132,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,133,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,134,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,135,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,136,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,137,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,138,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,139,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,140,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,141,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,142,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,143,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,144,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,145,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,146,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,147,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,148,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,149,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,150,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,151,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,152,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,153,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,154,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,155,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,156,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,157,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,158,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,159,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,160,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,161,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,162,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,163,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,164,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,165,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,166,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,167,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,168,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,169,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,170,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,171,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,172,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,173,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,174,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,175,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,176,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,177,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,178,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,179,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,180,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,181,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,182,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,183,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,184,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,185,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,186,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,187,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,188,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,189,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,190,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,191,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,192,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,193,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,194,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,195,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,196,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,197,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,198,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,199,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,200,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,201,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,202,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,203,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,204,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,205,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,206,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,207,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,208,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,209,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,210,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,211,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,212,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,213,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,214,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,215,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,216,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,217,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,218,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,219,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,220,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,221,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,222,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,223,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,224,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,225,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,226,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,227,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,228,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,229,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,230,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,231,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,232,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,233,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,234,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,235,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,236,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,237,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,238,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,239,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,240,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,241,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,242,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,243,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,244,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,245,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,246,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,247,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,248,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,249,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,250,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,251,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,252,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,253,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,254,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,255,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,256,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,257,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,258,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,259,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,260,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,261,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,262,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,263,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,264,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,265,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,266,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,267,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,268,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,269,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,270,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,271,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,272,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,273,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,274,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,275,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,276,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,277,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,278,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,279,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,280,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,281,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,282,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,283,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,284,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,285,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,286,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,287,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,288,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,289,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,290,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,291,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,292,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,293,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,294,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,295,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,296,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,297,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,298,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,299,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,300,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,301,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,302,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,303,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,304,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,305,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,306,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,307,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,308,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,309,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,310,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,311,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,312,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,313,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,314,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,315,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,316,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,317,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,318,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,319,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,320,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,321,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,322,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,323,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,324,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,325,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,326,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,327,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,328,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,329,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,330,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,331,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,332,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,333,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,334,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,335,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,336,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,337,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,338,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,339,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,340,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,341,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,342,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,343,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,344,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,345,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,346,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,347,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,348,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,349,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,350,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,351,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,352,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,353,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,354,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,355,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,356,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,357,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,358,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,359,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,360,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,361,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,362,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,363,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,364,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,365,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,366,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,367,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,368,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,369,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,370,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,371,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,372,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,373,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,374,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,375,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,376,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,377,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,378,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,379,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,380,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,381,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,382,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,383,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,384,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,385,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,386,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,387,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,388,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,389,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,390,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,391,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,392,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,393,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,394,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,395,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,396,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,397,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,398,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,399,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,400,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,401,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,402,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,403,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,404,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,405,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,406,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,407,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,408,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,409,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,410,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,411,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,412,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,413,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,414,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,415,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,416,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,417,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,418,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,419,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,420,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,421,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,422,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,423,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,424,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,425,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,426,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,427,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,428,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,429,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,430,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,431,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,432,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,433,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,434,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,435,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,436,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,437,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,438,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,439,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,440,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,441,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,442,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,443,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,444,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,445,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,446,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,447,0,0,,,,,,,,,,,,,,,,
206:10:107,10,107,448,0,0,,,,,,,,,,,,,,,,
206:10:108,10,108,0,1,1,20.1797657,20.1797657,20.1797657,20.1797657,-16.17878151,-12.00873661,-1.12259972,-143.4152659,-3.18900861,-143.4152659,-3.18900861,,,,,
206:10:108,10,108,1,2,2,20.22252083,20.28302002,20.34351921,20.28302002,-16.24168255,-11.7730573,-0.79693874,-145.34318219,-2.1403455,-144.54432522,-2.29647665,0,1,0.40688617,0.41314219,0.45720209
206:10:108,10,108,2,0,0,,,,,,,,,,,,,,,,
206:10:108,10,108,3,2,2,20.5540123,20.7428627,20.93171501,20.7428627,-16.32655004,-11.74194303,-0.90092338,-147.66282368,-2.30808458,-145.39676015,-2.64356907,1,2,0.13778024,0.38751305,0.40883272
206:10:108,10,108,4,2,2,20.69901085,20.79286194,20.88671494,20.79286194,-16.16801215,-11.70079086,-0.93688963,-148.71432599,-2.31073033,-145.58643603,-2.71733089,3,1,0.16769417,0.17429857,0.24898172
206:10:108,10,108,5,3,3,20.84828758,21.24928665,21.34795761,21.24928665,-16.27048909,-11.80408662,-0.96280342,-149.77200574,-2.13173068,-145.82924446,-2.73642954,4,1,0.14779398,0.27720235,0.33807459
206:10:108,10,108,6,5,5,20.95828819,21.22451973,21.60995483,21.22451973,-16.14644889,-11.76251524,-1.01162337,-150.81921031,-2.2038465,-146.05088984,-2.89899676,5,1,0.13963358,0.09967414,0.19121832
206:10:108,10,108,7,6,6,21.17328644,21.32700157,21.65271187,21.32700157,-16.0904637,-11.68360875,-0.98147125,-152.1020989,-2.1997715,-146.45846331,-2.84485376,6,1,0.10133966,0.19699759,0.40321959
206:10:108,10,108,8,5,5,21.40028763,21.52851868,22.00995636,21.52851868,-16.113467,-11.70310483,-1.00465802,-153.27977603,-2.20622366,-146.71969544,-2.84315528,7,1,0.03803781,0.19348235,0.383299
206:10:108,10,108,9,6,6,21.61771393,21.95687485,22.25522995,21.95687485,-16.25004676,-11.59491565,-0.91473097,-154.85735671,-1.61461454,-147.44355676,-2.58590237,8,1,0.19607601,0.11472053,0.3208279
