structure_id,semantic,instance_id,frame,returns_all,returns_2p5_50m,range_all_m_min,range_all_m_median,range_all_m_max,range_valid_m_min,range_valid_m_median,range_valid_m_max,intensity_valid_min,intensity_valid_median,intensity_valid_max,azimuth_deg,observed_centroid_world_x_m,observed_centroid_world_y_m,observed_centroid_world_z_m,previous_observed_frame,gap_frames,nn_world_median_m,nn_world_p95_m
206:10:76,10,76,148,9,9,33.979881286621094,35.464080810546875,36.51730728149414,33.979881286621094,35.464080810546875,36.51730728149414,0.004285714123398066,0.021714285016059875,0.15885713696479797,24.48526724469094,59.7504576344605,-28.93125893446073,0.6454137791019138,147,1,0.6989441098466377,1.0874901432878892
206:10:76,10,76,149,14,14,33.71137619018555,34.90100860595703,35.28881072998047,33.71137619018555,34.90100860595703,35.28881072998047,0.004285714123398066,0.025857143104076385,0.4259999990463257,24.856778545927057,59.42544741593918,-28.714344929685755,0.4151699279800077,148,1,0.45747336081346557,0.8923986690883566
206:10:76,10,76,150,19,19,33.242374420166016,34.52444076538086,34.85257339477539,33.242374420166016,34.52444076538086,34.85257339477539,0.005428571254014969,0.019428571686148643,0.2914285659790039,25.32689335181732,59.16219840297,-28.46570590616909,0.37862912135387655,149,1,0.18064781223864296,0.6384767958507863
206:10:76,10,76,151,19,19,33.00837707519531,33.288883209228516,34.5490837097168,33.00837707519531,33.288883209228516,34.5490837097168,0.00828571431338787,0.017428571358323097,0.05257142707705498,26.329777590682188,59.16190532495818,-27.995241281996254,0.31352753891765806,150,1,0.2307399526003184,0.5125721167423707
206:10:76,10,76,152,8,8,32.858375549316406,33.54147720336914,34.27857208251953,32.858375549316406,33.54147720336914,34.27857208251953,0.011142857372760773,0.012857142835855484,0.11599999666213989,26.44663337078236,59.30694606555517,-28.180750308063523,0.48237910552505464,151,1,0.2686821202982417,0.6946404562524016
206:10:76,10,76,153,10,10,32.28488540649414,33.64826202392578,34.084571838378906,32.28488540649414,33.64826202392578,34.084571838378906,0.011142857372760773,0.01957142911851406,0.7962856888771057,26.475261765367293,59.33629780063635,-28.368575156623855,0.35564409723322776,152,1,0.44245102616548515,1.180403076428051
206:10:76,10,76,154,8,8,32.10315704345703,33.218109130859375,34.73908233642578,32.10315704345703,33.218109130859375,34.73908233642578,0.014285714365541935,0.028999999165534973,0.31285715103149414,27.196323739827314,59.70677233997698,-28.298617522139352,0.5113090437649624,153,1,0.7556604119943433,1.1285875732258615
206:10:76,10,76,155,3,3,31.867156982421875,33.373809814453125,35.93688201904297,31.867156982421875,33.373809814453125,35.93688201904297,0.011714286170899868,0.01485714316368103,0.041428569704294205,26.270683883310692,59.95876562106247,-29.248147440663388,0.4111269178221133,154,1,0.6528403141702863,2.314276237135633
206:10:76,10,76,156,3,3,33.04137420654297,33.25181198120117,33.313812255859375,33.04137420654297,33.25181198120117,33.313812255859375,0.012571428902447224,0.04085714370012283,0.04685714468359947,28.584164851432714,60.211879855693354,-28.11518953978543,0.7048190482742199,155,1,1.5708081811520946,3.257447770628346
206:10:76,10,76,157,5,5,31.73015785217285,33.22508239746094,33.51708221435547,31.73015785217285,33.22508239746094,33.51708221435547,0.010857142508029938,0.01485714316368103,0.041999999433755875,29.308000550505486,60.08106040501015,-27.875250842995236,0.655871205238358,156,1,0.5089773992569605,1.0476339052545707
206:10:76,10,76,158,1,1,34.691650390625,34.691650390625,34.691650390625,34.691650390625,34.691650390625,34.691650390625,0.02685714326798916,0.02685714326798916,0.02685714326798916,24.961720040351054,60.94460893710325,-31.34041622872224,-0.33529161585157885,157,1,3.4979208944504996,4.514880738377028
206:10:76,10,76,159,3,3,33.0766487121582,33.315303802490234,34.43364715576172,33.0766487121582,33.315303802490234,34.43364715576172,0.015714285895228386,0.016285713762044907,0.04514285549521446,26.360689585941234,60.45896072697568,-30.47250712559089,0.13537756435874146,158,1,1.5587905877762427,2.003972344340255
206:10:76,10,76,160,2,2,31.682575225830078,31.776573181152344,31.870573043823242,31.682575225830078,31.776573181152344,31.870573043823242,0.06257142871618271,0.09371428191661835,0.12485714256763458,28.30123007268736,59.3694476649621,-29.12235247724933,0.5364040464630986,159,1,1.442372421494475,2.62689790752968
206:10:76,10,76,161,11,11,30.079885482788086,31.625375747680664,33.83464813232422,30.079885482788086,31.625375747680664,33.83464813232422,0.007428571581840515,0.03799999877810478,0.47285714745521545,28.769284294070967,59.471714984148896,-29.263516727232624,0.1995927419424488,160,1,0.840434854488716,2.1077746348700104
206:10:76,10,76,162,10,10,30.635650634765625,31.853731155395508,32.75730514526367,30.635650634765625,31.853731155395508,32.75730514526367,0.0077142855152487755,0.01971428468823433,0.03200000151991844,29.920445689490503,59.92940425501031,-29.195983402215063,0.6193655935458918,161,1,0.5247795707351174,1.3370428549980664
206:10:76,10,76,163,14,14,29.703886032104492,31.163196563720703,33.475650787353516,29.703886032104492,31.163196563720703,33.475650787353516,0.010571428574621677,0.02685714326798916,1.2708570957183838,31.02839615249998,59.70091212003025,-28.835939948486075,0.42978337720862486,162,1,0.8682922751350783,1.4329812777597115
206:10:76,10,76,164,21,21,29.610885620117188,31.04108428955078,33.13044357299805,29.610885620117188,31.04108428955078,33.13044357299805,0.010857142508029938,0.01914285682141781,0.42342856526374817,32.10603807248144,59.63348003152777,-28.62307083427533,0.4276256087681541,163,1,0.4262699237244887,0.8690136724802513
206:10:76,10,76,165,22,22,29.28765296936035,30.636943817138672,33.02544403076172,29.28765296936035,30.636943817138672,33.02544403076172,0.012285714037716389,0.023428570479154587,0.0917142853140831,32.64573886125183,59.698075426199765,-28.772468398458226,0.31168687015039304,164,1,0.49750657917374685,0.9960633223550871
206:10:76,10,76,166,16,16,29.244651794433594,30.796661376953125,32.72944641113281,29.244651794433594,30.796661376953125,32.72944641113281,0.01342857163399458,0.02085714414715767,0.0705714300274849,33.46206958399279,59.88756645667816,-28.828437344595773,0.32146006624850193,165,1,0.33736692879158287,1.0468884478784446
206:10:76,10,76,167,23,23,28.932159423828125,30.443159103393555,32.61022186279297,28.932159423828125,30.443159103393555,32.61022186279297,0.010285714641213417,0.023428572341799736,0.08457142859697342,34.12486222468023,59.52085980689104,-28.797157451455565,0.380913345823459,166,1,0.49758658866585004,1.045943942139738
206:10:76,10,76,168,20,20,28.769887924194336,30.492095947265625,32.299442291259766,28.769887924194336,30.492095947265625,32.299442291259766,0.009428570978343487,0.04242857173085213,1.0368571281433105,35.17163566293724,59.930921122996,-28.8630565540401,0.3142759754523515,167,1,0.43760323839759496,0.9878647120505607
206:10:76,10,76,169,22,22,28.63515853881836,29.927486419677734,33.00522232055664,28.63515853881836,29.927486419677734,33.00522232055664,0.014571428298950195,0.02857142873108387,0.09200000017881393,35.96301817633654,59.696193409696654,-28.830756932759144,0.19773347910423772,168,1,0.3238931882122187,1.0729335605314319
206:10:76,10,76,170,22,22,28.456890106201172,29.379085540771484,32.033443450927734,28.456890106201172,29.379085540771484,32.033443450927734,0.007428571581840515,0.025857143104076385,1.3614286184310913,37.31604310752678,59.764508607684,-28.633086750092335,0.18873145949704825,169,1,0.3848693821606496,0.986376363234203
206:10:76,10,76,171,30,30,28.245445251464844,29.439464569091797,31.868221282958984,28.245445251464844,29.439464569091797,31.868221282958984,0.011428571306169033,0.023428570479154587,0.3748571574687958,38.13742282514063,59.578778719374334,-28.595790391796598,0.1928081133832123,170,1,0.2883571267302556,0.7747025441687267
206:10:76,10,76,172,31,31,28.039222717285156,29.282651901245117,32.32127380371094,28.039222717285156,29.282651901245117,32.32127380371094,0.006000000052154064,0.020571429282426834,1.5285714864730835,39.24834599996329,59.648075196090566,-28.538145982123062,0.11593635307534307,171,1,0.3406026747224028,0.917878139316575
206:10:76,10,76,173,31,31,28.009279251098633,29.066652297973633,31.355506896972656,28.009279251098633,29.066652297973633,31.355506896972656,0.006285714451223612,0.019428571686148643,1.6165714263916016,40.399188792445855,59.66083038068896,-28.439970479902367,0.18191341006065398,172,1,0.2362433325533969,0.5346506802516517
206:10:76,10,76,174,27,27,27.680707931518555,28.608278274536133,32.10527420043945,27.680707931518555,28.608278274536133,32.10527420043945,0.004571428522467613,0.02142857201397419,1.604857087135315,40.886521730972376,59.437124839747554,-28.548880715464097,-0.024989644014067527,173,1,0.2863467766357107,0.6303390211603201
206:10:76,10,76,175,26,26,27.505706787109375,28.73139190673828,30.64337730407715,27.505706787109375,28.73139190673828,30.64337730407715,0.011428571306169033,0.028857141733169556,1.274571418762207,42.05364597712428,59.497651068394006,-28.423049715697935,0.10991439203171344,174,1,0.23862228061869992,0.8658841920380368
206:10:76,10,76,176,30,30,27.50422477722168,28.184476852416992,30.496944427490234,27.50422477722168,28.184476852416992,30.496944427490234,0.009142857044935226,0.021571427583694458,1.6025714874267578,42.87082375489847,59.35093072468497,-28.414628623739322,-0.10381950197569599,175,1,0.24166302516509203,0.6694682855628628
206:10:76,10,76,177,34,34,27.246652603149414,28.014041900634766,30.649812698364258,27.246652603149414,28.014041900634766,30.649812698364258,0.00342857139185071,0.019571427255868912,1.4388571977615356,43.889024040014675,59.388403815670664,-28.319114328992075,0.09140420393324859,176,1,0.25385004218567564,0.7775700324874525
206:10:76,10,76,178,20,20,27.076446533203125,27.900665283203125,29.939577102661133,27.076446533203125,27.900665283203125,29.939577102661133,0.010857142508029938,0.03428571671247482,1.5714285373687744,44.65838493573317,59.37515076503276,-28.298576858271087,0.0648800361298123,177,1,0.3256349726430938,1.0517252969420425
206:10:76,10,76,179,31,31,27.08388900756836,28.215381622314453,30.48065185546875,27.08388900756836,28.215381622314453,30.48065185546875,0.011428571306169033,0.03400000184774399,0.4974285662174225,45.316151224724244,59.567901534753986,-28.41768808093106,-0.02766107442040485,178,1,0.36089881060119333,0.9752831302491478
206:10:76,10,76,180,29,29,27.302656173706055,28.190704345703125,30.83664894104004,27.302656173706055,28.190704345703125,30.83664894104004,0.008571428246796131,0.03514285758137703,0.4320000112056732,45.857332084532096,59.64906081900068,-28.551537653103164,0.0662667602277789,179,1,0.22003066409027783,0.780647278637495
206:10:76,10,76,181,25,25,26.68395233154297,27.670705795288086,31.206701278686523,26.68395233154297,27.670705795288086,31.206701278686523,0.00828571431338787,0.030571429058909416,1.5925713777542114,46.726492664840855,59.4182803126248,-28.35051504604701,-0.06885395507954895,180,1,0.2251290050079977,0.8951275914971959
206:10:76,10,76,182,31,31,26.72922706604004,27.430707931518555,29.398574829101562,26.72922706604004,27.430707931518555,29.398574829101562,0.007428571581840515,0.03371428698301315,1.2537143230438232,47.576087812404936,59.36287387343249,-28.208655281026907,-0.07697487428959017,181,1,0.1334622400167986,1.1512276213466537
206:10:76,10,76,183,32,32,26.510709762573242,27.696510314941406,30.903507232666016,26.510709762573242,27.696510314941406,30.903507232666016,0.00800000037997961,0.030142858624458313,0.18142856657505035,47.88370644616764,59.58586339711545,-28.424188623240454,-0.04388750346002556,182,1,0.11781229437947542,1.3028260533677585
206:10:76,10,76,184,24,24,26.40570640563965,26.98332977294922,28.663379669189453,26.40570640563965,26.98332977294922,28.663379669189453,0.006285714451223612,0.022714287042617798,1.1619999408721924,48.951376547812416,59.0290797486852,-27.959239460345106,-0.20648667052474298,183,1,0.2954300780377368,2.0665821418289614
206:10:76,10,76,185,27,27,26.43870735168457,27.181509017944336,29.471948623657227,26.43870735168457,27.181509017944336,29.471948623657227,0.006571428384631872,0.02085714228451252,1.50342857837677,48.96799932165542,59.25911055033826,-28.217902068554515,-0.07430130972770689,184,1,0.1505061850994454,1.6717213014037484
206:10:76,10,76,186,26,26,26.317707061767578,26.887256622314453,30.689998626708984,26.317707061767578,26.887256622314453,30.689998626708984,0.00828571431338787,0.031285714358091354,1.5997142791748047,49.58060956395582,59.26792835808712,-28.15849052015042,-0.14575203707140533,185,1,0.19226897443526325,0.889868330275591
206:10:76,10,76,187,23,23,26.292709350585938,27.191707611083984,29.305158615112305,26.292709350585938,27.191707611083984,29.305158615112305,0.009999999776482582,0.025428570806980133,0.18314285576343536,50.34387743523261,59.45695183467635,-28.04971986545188,-0.10600303785673783,186,1,0.16165004564066815,0.6133743485323276
206:10:76,10,76,188,28,28,26.106950759887695,26.837108612060547,27.821277618408203,26.106950759887695,26.837108612060547,27.821277618408203,0.008571428246796131,0.029571428894996643,1.4348571300506592,50.57932783224212,59.191825633493195,-28.017634777373605,-0.062340558616851095,187,1,0.15103813113402997,0.8696823665536378
206:10:76,10,76,189,30,30,26.035951614379883,26.920108795166016,28.35657501220703,26.035951614379883,26.920108795166016,28.35657501220703,0.0037142857909202576,0.025285713374614716,1.6005713939666748,50.56152407619699,59.259961388905836,-28.22763584224971,-0.07375452251650559,188,1,0.12160179020185985,0.7280241455503652
206:10:76,10,76,190,28,28,25.91844940185547,26.796894073486328,28.628379821777344,25.91844940185547,26.796894073486328,28.628379821777344,0.009714285843074322,0.030571427196264267,1.357714295387268,51.05325064996951,59.36843419411691,-28.218731286944223,-0.06375074632135524,189,1,0.23737598098092555,0.5765359404998093
206:10:76,10,76,191,26,26,25.849708557128906,26.79901885986328,28.086885452270508,25.849708557128906,26.79901885986328,28.086885452270508,0.006571428384631872,0.04100000113248825,0.9345714449882507,51.628999789687754,59.45086952665157,-28.157803350198932,0.07141265109013037,190,1,0.16854474123376706,0.4830387668557497
206:10:76,10,76,192,23,23,26.03270721435547,27.135448455810547,27.903654098510742,26.03270721435547,27.135448455810547,27.903654098510742,0.004000000189989805,0.030571429058909416,0.32257142663002014,51.47205935577442,59.58164062592043,-28.37979258183481,-0.021681881104741924,191,1,0.1787782221685481,0.6016548146216107
206:10:76,10,76,193,30,30,25.925003051757812,26.933420181274414,27.830652236938477,25.925003051757812,26.933420181274414,27.830652236938477,0.005428571254014969,0.022714287042617798,0.595714271068573,51.62852495715281,59.437842073982694,-28.394462389806957,0.008036337751938342,192,1,0.13315244623925637,0.627032436430136
206:10:76,10,76,194,25,25,25.610708236694336,26.57651138305664,27.617446899414062,25.610708236694336,26.57651138305664,27.617446899414062,0.00800000037997961,0.023714285343885422,0.5591428279876709,52.06366687315257,59.24429843563698,-28.26899452347866,0.04801448811543397,193,1,0.25166153263254354,0.5310131052375547
206:10:76,10,76,195,20,20,25.561511993408203,26.405609130859375,28.15515899658203,25.561511993408203,26.405609130859375,28.15515899658203,0.00685714278370142,0.02257142961025238,0.16828571259975433,52.068201635254134,59.39630086930458,-28.367779613181803,0.15778407318357784,194,1,0.2258751664172644,0.7120841765034471
206:10:76,10,76,196,17,17,25.4315128326416,27.227447509765625,28.08616065979004,25.4315128326416,27.227447509765625,28.08616065979004,0.00800000037997961,0.017142856493592262,0.061714284121990204,52.58636059551248,59.76176520007577,-28.26497772260459,0.2940523257623564,195,1,0.21753182997609705,0.8829474473392511
206:10:76,10,76,197,25,25,25.3557071685791,26.02322769165039,27.769887924194336,25.3557071685791,26.02322769165039,27.769887924194336,0.0051428573206067085,0.02628571353852749,0.3848571479320526,53.09260741579388,59.38415202880335,-28.039638611747936,0.13112087883281595,196,1,0.26560198909785776,0.7140602823996439
206:10:76,10,76,198,18,18,25.401512145996094,25.822477340698242,27.372224807739258,25.401512145996094,25.822477340698242,27.372224807739258,0.009142857044935226,0.019857142120599747,1.5645713806152344,53.756966681258774,59.37012034306911,-27.832621439671467,0.03786871969192169,197,1,0.2997106547067708,0.6339380986656531
206:10:76,10,76,199,10,10,25.524282455444336,25.902259826660156,27.000225067138672,25.524282455444336,25.902259826660156,27.000225067138672,0.015428571030497551,0.039571426808834076,1.5511428117752075,54.2836824794981,59.41579218886581,-27.625922559304872,-0.18346682450010582,198,1,0.25551783452455007,0.4253429414562329
206:10:76,10,76,200,2,2,25.846757888793945,25.847881317138672,25.8490047454834,25.846757888793945,25.847881317138672,25.8490047454834,0.02257142774760723,0.07742857187986374,0.1322857141494751,54.84874257170118,59.28918503383714,-27.353142965377934,-0.24993163626301274,199,1,0.47882793609864005,1.2196327280340038
206:10:76,10,76,201,1,1,25.988279342651367,25.988279342651367,25.988279342651367,25.988279342651367,25.988279342651367,25.988279342651367,0.3354285657405853,0.3354285657405853,0.3354285657405853,55.90127947324509,59.57839242709562,-27.02256847643494,-0.052427645948113444,200,1,0.487715789278673,0.5115977885478055
206:10:76,10,76,202,0,0,,,,,,,,,,,,,,,,,
206:10:76,10,76,203,0,0,,,,,,,,,,,,,,,,,
206:10:76,10,76,204,0,0,,,,,,,,,,,,,,,,,
206:10:76,10,76,205,0,0,,,,,,,,,,,,,,,,,
206:10:76,10,76,206,0,0,,,,,,,,,,,,,,,,,
206:10:76,10,76,207,0,0,,,,,,,,,,,,,,,,,
206:10:76,10,76,208,0,0,,,,,,,,,,,,,,,,,
206:10:76,10,76,209,0,0,,,,,,,,,,,,,,,,,
206:10:76,10,76,210,0,0,,,,,,,,,,,,,,,,,
206:10:76,10,76,211,0,0,,,,,,,,,,,,,,,,,
206:10:76,10,76,212,0,0,,,,,,,,,,,,,,,,,
206:10:76,10,76,213,0,0,,,,,,,,,,,,,,,,,
206:10:76,10,76,214,0,0,,,,,,,,,,,,,,,,,
206:10:76,10,76,215,0,0,,,,,,,,,,,,,,,,,
206:10:76,10,76,216,0,0,,,,,,,,,,,,,,,,,
206:10:76,10,76,217,0,0,,,,,,,,,,,,,,,,,
206:10:76,10,76,218,0,0,,,,,,,,,,,,,,,,,
206:10:76,10,76,219,0,0,,,,,,,,,,,,,,,,,
206:10:76,10,76,220,0,0,,,,,,,,,,,,,,,,,
206:10:76,10,76,221,0,0,,,,,,,,,,,,,,,,,
206:10:76,10,76,222,0,0,,,,,,,,,,,,,,,,,
206:10:76,10,76,223,0,0,,,,,,,,,,,,,,,,,
206:10:76,10,76,224,0,0,,,,,,,,,,,,,,,,,
206:10:76,10,76,225,0,0,,,,,,,,,,,,,,,,,
206:10:76,10,76,226,0,0,,,,,,,,,,,,,,,,,
206:10:76,10,76,227,0,0,,,,,,,,,,,,,,,,,
206:10:76,10,76,228,0,0,,,,,,,,,,,,,,,,,
206:10:76,10,76,229,0,0,,,,,,,,,,,,,,,,,
206:10:76,10,76,230,0,0,,,,,,,,,,,,,,,,,
206:10:76,10,76,231,0,0,,,,,,,,,,,,,,,,,
206:10:76,10,76,232,0,0,,,,,,,,,,,,,,,,,
206:10:76,10,76,233,0,0,,,,,,,,,,,,,,,,,
206:10:76,10,76,234,0,0,,,,,,,,,,,,,,,,,
206:10:76,10,76,235,0,0,,,,,,,,,,,,,,,,,
206:10:76,10,76,236,0,0,,,,,,,,,,,,,,,,,
206:10:76,10,76,237,0,0,,,,,,,,,,,,,,,,,
206:10:76,10,76,238,0,0,,,,,,,,,,,,,,,,,
