序列,统计量,分组,权重,五位模式,可见或命中位数,原始数量,分母,比例,有效窗口数,序列数
146,五位类别可见模式,全部,统计单位等权,00000,0,241,370,0.6513513513513514,370,1
146,五位类别可见模式,全部,统计单位等权,00001,1,1,370,0.002702702702702703,370,1
146,五位类别可见模式,全部,统计单位等权,00010,1,2,370,0.005405405405405406,370,1
146,五位类别可见模式,全部,统计单位等权,00011,2,2,370,0.005405405405405406,370,1
146,五位类别可见模式,全部,统计单位等权,00100,1,3,370,0.008108108108108109,370,1
146,五位类别可见模式,全部,统计单位等权,00101,2,0,370,0.0,370,1
146,五位类别可见模式,全部,统计单位等权,00110,2,2,370,0.005405405405405406,370,1
146,五位类别可见模式,全部,统计单位等权,00111,3,1,370,0.002702702702702703,370,1
146,五位类别可见模式,全部,统计单位等权,01000,1,2,370,0.005405405405405406,370,1
146,五位类别可见模式,全部,统计单位等权,01001,2,1,370,0.002702702702702703,370,1
146,五位类别可见模式,全部,统计单位等权,01010,2,0,370,0.0,370,1
146,五位类别可见模式,全部,统计单位等权,01011,3,0,370,0.0,370,1
146,五位类别可见模式,全部,统计单位等权,01100,2,1,370,0.002702702702702703,370,1
146,五位类别可见模式,全部,统计单位等权,01101,3,3,370,0.008108108108108109,370,1
146,五位类别可见模式,全部,统计单位等权,01110,3,1,370,0.002702702702702703,370,1
146,五位类别可见模式,全部,统计单位等权,01111,4,2,370,0.005405405405405406,370,1
146,五位类别可见模式,全部,统计单位等权,10000,1,0,370,0.0,370,1
146,五位类别可见模式,全部,统计单位等权,10001,2,3,370,0.008108108108108109,370,1
146,五位类别可见模式,全部,统计单位等权,10010,2,1,370,0.002702702702702703,370,1
146,五位类别可见模式,全部,统计单位等权,10011,3,1,370,0.002702702702702703,370,1
146,五位类别可见模式,全部,统计单位等权,10100,2,0,370,0.0,370,1
146,五位类别可见模式,全部,统计单位等权,10101,3,0,370,0.0,370,1
146,五位类别可见模式,全部,统计单位等权,10110,3,2,370,0.005405405405405406,370,1
146,五位类别可见模式,全部,统计单位等权,10111,4,2,370,0.005405405405405406,370,1
146,五位类别可见模式,全部,统计单位等权,11000,2,1,370,0.002702702702702703,370,1
146,五位类别可见模式,全部,统计单位等权,11001,3,1,370,0.002702702702702703,370,1
146,五位类别可见模式,全部,统计单位等权,11010,3,0,370,0.0,370,1
146,五位类别可见模式,全部,统计单位等权,11011,4,4,370,0.010810810810810811,370,1
146,五位类别可见模式,全部,统计单位等权,11100,3,1,370,0.002702702702702703,370,1
146,五位类别可见模式,全部,统计单位等权,11101,4,1,370,0.002702702702702703,370,1
146,五位类别可见模式,全部,统计单位等权,11110,4,1,370,0.002702702702702703,370,1
146,五位类别可见模式,全部,统计单位等权,11111,5,90,370,0.24324324324324326,370,1
146,五位类别可见模式：按位数汇总,全部,统计单位等权,合计0个扫描,0,241,370,0.6513513513513514,370,1
146,五位类别可见模式：按位数汇总,全部,统计单位等权,合计1个扫描,1,8,370,0.021621621621621623,370,1
146,五位类别可见模式：按位数汇总,全部,统计单位等权,合计2个扫描,2,11,370,0.02972972972972973,370,1
146,五位类别可见模式：按位数汇总,全部,统计单位等权,合计3个扫描,3,10,370,0.02702702702702703,370,1
146,五位类别可见模式：按位数汇总,全部,统计单位等权,合计4个扫描,4,10,370,0.02702702702702703,370,1
146,五位类别可见模式：按位数汇总,全部,统计单位等权,合计5个扫描,5,90,370,0.24324324324324326,370,1
146,扫描命中五位编码,全部,有适用观测的帧等权,00000,0,0,91866416,0.0,370,1
146,扫描命中五位编码,全部,有适用观测的帧等权,00001,1,12568732,91866416,0.13675505862497214,370,1
146,扫描命中五位编码,全部,有适用观测的帧等权,00010,1,11392360,91866416,0.12382275050649082,370,1
146,扫描命中五位编码,全部,有适用观测的帧等权,00011,2,2432507,91866416,0.026526784062142008,370,1
146,扫描命中五位编码,全部,有适用观测的帧等权,00100,1,11128546,91866416,0.12093828507576171,370,1
146,扫描命中五位编码,全部,有适用观测的帧等权,00101,2,1561948,91866416,0.016916727436695766,370,1
146,扫描命中五位编码,全部,有适用观测的帧等权,00110,2,1824886,91866416,0.019804658912878116,370,1
146,扫描命中五位编码,全部,有适用观测的帧等权,00111,3,1248461,91866416,0.013664229698059955,370,1
146,扫描命中五位编码,全部,有适用观测的帧等权,01000,1,11358532,91866416,0.12343610697187367,370,1
146,扫描命中五位编码,全部,有适用观测的帧等权,01001,2,1315284,91866416,0.014235739927802922,370,1
146,扫描命中五位编码,全部,有适用观测的帧等权,01010,2,1393821,91866416,0.015080953723999348,370,1
146,扫描命中五位编码,全部,有适用观测的帧等权,01011,3,709074,91866416,0.007684410773727023,370,1
146,扫描命中五位编码,全部,有适用观测的帧等权,01100,2,1826336,91866416,0.019811434930443936,370,1
146,扫描命中五位编码,全部,有适用观测的帧等权,01101,3,643652,91866416,0.006956977265253893,370,1
146,扫描命中五位编码,全部,有适用观测的帧等权,01110,3,855200,91866416,0.009291716647762276,370,1
146,扫描命中五位编码,全部,有适用观测的帧等权,01111,4,1144790,91866416,0.012585631301702916,370,1
146,扫描命中五位编码,全部,有适用观测的帧等权,10000,1,12599930,91866416,0.13709931214905136,370,1
146,扫描命中五位编码,全部,有适用观测的帧等权,10001,2,1252109,91866416,0.013572795037101315,370,1
146,扫描命中五位编码,全部,有适用观测的帧等权,10010,2,1295676,91866416,0.014006508355904543,370,1
146,扫描命中五位编码,全部,有适用观测的帧等权,10011,3,630861,91866416,0.006847236542811637,370,1
146,扫描命中五位编码,全部,有适用观测的帧等权,10100,2,1535137,91866416,0.01660171211398779,370,1
146,扫描命中五位编码,全部,有适用观测的帧等权,10101,3,545060,91866416,0.005895709906947631,370,1
146,扫描命中五位编码,全部,有适用观测的帧等权,10110,3,645266,91866416,0.006965701109065642,370,1
146,扫描命中五位编码,全部,有适用观测的帧等权,10111,4,750048,91866416,0.008194553722234732,370,1
146,扫描命中五位编码,全部,有适用观测的帧等权,11000,2,2490493,91866416,0.0271182767233239,370,1
146,扫描命中五位编码,全部,有适用观测的帧等权,11001,3,610054,91866416,0.006612702302148742,370,1
146,扫描命中五位编码,全部,有适用观测的帧等权,11010,3,683535,91866416,0.007389639377229198,370,1
146,扫描命中五位编码,全部,有适用观测的帧等权,11011,4,685389,91866416,0.007470619000331204,370,1
146,扫描命中五位编码,全部,有适用观测的帧等权,11100,3,1265369,91866416,0.013820193989147581,370,1
146,扫描命中五位编码,全部,有适用观测的帧等权,11101,4,728381,91866416,0.007949692215945015,370,1
146,扫描命中五位编码,全部,有适用观测的帧等权,11110,4,1131751,91866416,0.012408825502619725,370,1
146,扫描命中五位编码,全部,有适用观测的帧等权,11111,5,3613228,91866416,0.04053505609258328,370,1
146,扫描命中五位编码：按位数汇总,全部,有适用观测的帧等权,合计0个扫描,0,0,91866416,0,370,1
146,扫描命中五位编码：按位数汇总,全部,有适用观测的帧等权,合计1个扫描,1,59048100,91866416,0.6420515133281497,370,1
146,扫描命中五位编码：按位数汇总,全部,有适用观测的帧等权,合计2个扫描,2,16928197,91866416,0.18367559122427965,370,1
146,扫描命中五位编码：按位数汇总,全部,有适用观测的帧等权,合计3个扫描,3,7836532,91866416,0.08512851761215358,370,1
146,扫描命中五位编码：按位数汇总,全部,有适用观测的帧等权,合计4个扫描,4,4440359,91866416,0.04860932174283359,370,1
146,扫描命中五位编码：按位数汇总,全部,有适用观测的帧等权,合计5个扫描,5,3613228,91866416,0.04053505609258328,370,1
146,扫描命中五位编码,全部,统计单位等权,00000,0,0,91866416,0.0,370,1
146,扫描命中五位编码,全部,统计单位等权,00001,1,12568732,91866416,0.13681530800113068,370,1
146,扫描命中五位编码,全部,统计单位等权,00010,1,11392360,91866416,0.12401006261091105,370,1
146,扫描命中五位编码,全部,统计单位等权,00011,2,2432507,91866416,0.026478740609626048,370,1
146,扫描命中五位编码,全部,统计单位等权,00100,1,11128546,91866416,0.1211383494050753,370,1
146,扫描命中五位编码,全部,统计单位等权,00101,2,1561948,91866416,0.017002383112453195,370,1
146,扫描命中五位编码,全部,统计单位等权,00110,2,1824886,91866416,0.019864560733489373,370,1
146,扫描命中五位编码,全部,统计单位等权,00111,3,1248461,91866416,0.01358996088407324,370,1
146,扫描命中五位编码,全部,统计单位等权,01000,1,11358532,91866416,0.12364183228830872,370,1
146,扫描命中五位编码,全部,统计单位等权,01001,2,1315284,91866416,0.014317354015421696,370,1
146,扫描命中五位编码,全部,统计单位等权,01010,2,1393821,91866416,0.01517225838003738,370,1
146,扫描命中五位编码,全部,统计单位等权,01011,3,709074,91866416,0.007718533397449619,370,1
146,扫描命中五位编码,全部,统计单位等权,01100,2,1826336,91866416,0.019880344521114222,370,1
146,扫描命中五位编码,全部,统计单位等权,01101,3,643652,91866416,0.007006390670557998,370,1
146,扫描命中五位编码,全部,统计单位等权,01110,3,855200,91866416,0.00930916908742799,370,1
146,扫描命中五位编码,全部,统计单位等权,01111,4,1144790,91866416,0.012461463610379662,370,1
146,扫描命中五位编码,全部,统计单位等权,10000,1,12599930,91866416,0.13715490979859277,370,1
146,扫描命中五位编码,全部,统计单位等权,10001,2,1252109,91866416,0.013629670716663204,370,1
146,扫描命中五位编码,全部,统计单位等权,10010,2,1295676,91866416,0.01410391366525064,370,1
146,扫描命中五位编码,全部,统计单位等权,10011,3,630861,91866416,0.006867155892965281,370,1
146,扫描命中五位编码,全部,统计单位等权,10100,2,1535137,91866416,0.016710535436584354,370,1
146,扫描命中五位编码,全部,统计单位等权,10101,3,545060,91866416,0.005933180195034494,370,1
146,扫描命中五位编码,全部,统计单位等权,10110,3,645266,91866416,0.007023959658990071,370,1
146,扫描命中五位编码,全部,统计单位等权,10111,4,750048,91866416,0.008164550579615515,370,1
146,扫描命中五位编码,全部,统计单位等权,11000,2,2490493,91866416,0.027109939719429134,370,1
146,扫描命中五位编码,全部,统计单位等权,11001,3,610054,91866416,0.00664066398323409,370,1
146,扫描命中五位编码,全部,统计单位等权,11010,3,683535,91866416,0.007440531913207543,370,1
146,扫描命中五位编码,全部,统计单位等权,11011,4,685389,91866416,0.007460713390625797,370,1
146,扫描命中五位编码,全部,统计单位等权,11100,3,1265369,91866416,0.01377401073314975,370,1
146,扫描命中五位编码,全部,统计单位等权,11101,4,728381,91866416,0.007928697251017173,370,1
146,扫描命中五位编码,全部,统计单位等权,11110,4,1131751,91866416,0.012319529260834558,370,1
146,扫描命中五位编码,全部,统计单位等权,11111,5,3613228,91866416,0.03933132647734946,370,1
146,扫描命中五位编码：按位数汇总,全部,统计单位等权,合计0个扫描,0,0,91866416,0,370,1
146,扫描命中五位编码：按位数汇总,全部,统计单位等权,合计1个扫描,1,59048100,91866416,0.6427604621040185,370,1
146,扫描命中五位编码：按位数汇总,全部,统计单位等权,合计2个扫描,2,16928197,91866416,0.18426970091006925,370,1
146,扫描命中五位编码：按位数汇总,全部,统计单位等权,合计3个扫描,3,7836532,91866416,0.08530355641609008,370,1
146,扫描命中五位编码：按位数汇总,全部,统计单位等权,合计4个扫描,4,4440359,91866416,0.0483349540924727,370,1
146,扫描命中五位编码：按位数汇总,全部,统计单位等权,合计5个扫描,5,3613228,91866416,0.03933132647734946,370,1
146,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,00000,0,0,1440,0.0,112,1
146,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,00001,1,622,1440,0.7439093717007701,112,1
146,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,00010,1,0,1440,0.0,112,1
146,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,00011,2,92,1440,0.05015958109042323,112,1
146,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,00100,1,0,1440,0.0,112,1
146,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,00101,2,92,1440,0.048973311562212865,112,1
146,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,00110,2,0,1440,0.0,112,1
146,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,00111,3,51,1440,0.011560544293140934,112,1
146,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,01000,1,0,1440,0.0,112,1
146,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,01001,2,81,1440,0.025393239594153467,112,1
146,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,01010,2,0,1440,0.0,112,1
146,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,01011,3,43,1440,0.009123382947497708,112,1
146,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,01100,2,0,1440,0.0,112,1
146,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,01101,3,27,1440,0.00688716869988758,112,1
146,扫描命中五位编码,当前异常占据体素,有适用观测的帧等权,01110,3,0,1440,0.0,112,1
