first,second,target_recall,change,sequence,frame,slot,semantic,instance,range_m,count_in_scan,first_score,second_score
m500,ap,0.95,fixed_fp,143,344,101367,40,0,11.898594856262207,117,-1.9609375,-5.46875
m500,ap,0.95,fixed_fn,143,344,88049,2,3,22.729684829711914,1,-2.765625,1.7265625
m500,lr,0.5,new_fp,143,344,67098,40,0,33.757442474365234,1,3.546875,12.25
m500,lr,0.95,new_fp,143,344,86015,40,0,27.947128295898438,18,-2.671875,-0.443359375
m500,lr,0.95,fixed_fp,143,344,99301,40,0,13.017033576965332,130,-1.7578125,-3.078125
m500,lr,0.95,fixed_fn,143,344,88049,2,3,22.729684829711914,1,-2.765625,0.466796875
replay,ap,0.5,fixed_fp,143,344,67098,40,0,33.757442474365234,1,13.4375,6.40625
replay,ap,0.95,new_fp,143,344,84986,40,0,31.051393508911133,15,-3.828125,-1.828125
replay,ap,0.95,fixed_fp,143,344,71193,40,0,29.96350860595703,4,-2.203125,-3.046875
replay,lr,0.95,new_fp,143,344,84988,40,0,31.682392120361328,12,-3.203125,-0.1787109375
replay,lr,0.95,fixed_fp,143,344,93173,40,0,17.714487075805664,21,-1.5390625,-2.390625
m500,m1547,0.5,fixed_fn,143,345,88050,2,3,23.344684600830078,2,4.96875,13.4375
m500,m1547,0.95,new_fp,143,345,85536,40,0,14.464154243469238,40,-2.28125,-0.06787109375
m500,m1547,0.95,fixed_fp,143,345,93175,40,0,17.78348731994629,125,-2.09375,-4.15625
m500,b1547,0.95,new_fp,143,345,73249,40,0,23.764007568359375,15,-3.53125,-0.1806640625
m500,b1547,0.95,fixed_fp,143,345,93174,40,0,17.975486755371094,127,-2.109375,-4.375
m500,replay,0.5,fixed_fn,143,345,88049,2,3,23.295684814453125,3,5.09375,9.375
m500,replay,0.95,new_fp,143,345,82922,40,0,32.938838958740234,25,-2.359375,-2.4375
m500,replay,0.95,fixed_fp,143,345,94206,40,0,16.970230102539062,120,-2.171875,-4.0625
m500,ap,0.5,fixed_fn,143,345,88048,2,3,23.319684982299805,5,4.46875,7.96875
m500,ap,0.95,new_fp,143,345,84985,40,0,31.887393951416016,60,-2.59375,-0.65625
m500,ap,0.95,fixed_fp,143,345,95210,40,0,15.764981269836426,116,-2.21875,-5.3125
m500,lr,0.5,fixed_fn,143,345,88050,2,3,23.344684600830078,2,4.96875,12.125
m500,lr,0.95,new_fp,143,345,84988,40,0,32.460391998291016,20,-2.75,-0.57421875
m500,lr,0.95,fixed_fp,143,345,93218,40,0,16.391231536865234,120,-2.21875,-5.125
replay,ap,0.5,fixed_fn,143,345,88048,2,3,23.319684982299805,2,5.875,7.96875
replay,ap,0.95,new_fp,143,345,84507,40,0,15.689419746398926,47,-2.765625,-1.71875
replay,ap,0.95,fixed_fp,143,345,76316,40,0,19.157323837280273,8,-2.296875,-2.484375
replay,lr,0.5,new_fn,143,345,87017,2,3,23.31389808654785,1,8.0,10.6875
replay,lr,0.95,new_fp,143,345,84991,40,0,33.10639190673828,11,-3.171875,-0.546875
replay,lr,0.95,fixed_fp,143,345,78828,40,0,46.18079376220703,16,-2.46875,-2.265625
m500,m1547,0.5,fixed_fn,143,346,87017,2,3,23.951894760131836,1,3.578125,13.25
m500,m1547,0.95,new_fp,143,346,80901,40,0,37.06208419799805,13,-2.34375,-1.2890625
m500,m1547,0.95,fixed_fp,143,346,99300,40,0,13.54403018951416,172,-1.5546875,-2.921875
m500,b1547,0.95,new_fp,143,346,72214,40,0,29.847274780273438,37,-4.6875,-0.1357421875
m500,b1547,0.95,fixed_fp,143,346,99299,40,0,13.609030723571777,174,-1.796875,-4.65625
m500,replay,0.5,fixed_fn,143,346,88049,2,3,23.909683227539062,5,1.265625,7.34375
m500,replay,0.95,new_fp,143,346,73249,40,0,23.342004776000977,51,-4.46875,-2.015625
m500,replay,0.95,fixed_fp,143,346,99303,40,0,13.319031715393066,166,-2.171875,-3.59375
m500,ap,0.5,new_fp,143,346,89082,40,0,24.000436782836914,4,1.5546875,11.0625
m500,ap,0.5,fixed_fn,143,346,88049,2,3,23.909683227539062,5,1.265625,13.875
m500,ap,0.95,new_fp,143,346,82948,40,0,26.695648193359375,58,-3.5,-1.2109375
m500,ap,0.95,fixed_fp,143,346,99303,40,0,13.319031715393066,163,-2.171875,-4.75
m500,lr,0.5,fixed_fn,143,346,87018,2,3,23.92189598083496,2,3.71875,11.6875
m500,lr,0.95,new_fp,143,346,84990,40,0,35.003387451171875,11,-2.328125,-0.96484375
m500,lr,0.95,fixed_fp,143,346,99299,40,0,13.609030723571777,168,-1.796875,-2.390625
replay,ap,0.5,new_fp,143,346,89082,40,0,24.000436782836914,4,5.65625,11.0625
replay,ap,0.95,new_fp,143,346,83980,40,0,26.822397232055664,43,-3.6875,-1.6015625
replay,ap,0.95,fixed_fp,143,346,72225,40,0,23.0352840423584,33,-2.296875,-3.25
replay,lr,0.5,new_fn,143,346,88050,2,3,23.90968132019043,3,8.75,10.625
replay,lr,0.95,new_fp,143,346,104449,40,0,10.3976469039917,4,-3.53125,-0.76953125
replay,lr,0.95,fixed_fp,143,346,73250,40,0,23.1350040435791,46,-2.328125,-4.40625
m500,m1547,0.95,new_fp,143,350,124684,40,0,4.947316646575928,36,-3.03125,-1.03125
m500,m1547,0.95,fixed_fp,143,350,99300,40,0,14.061028480529785,50,-1.5859375,-4.40625
m500,b1547,0.95,new_fp,143,350,73248,40,0,25.816003799438477,3,-2.328125,0.357421875
m500,b1547,0.95,fixed_fp,143,350,98303,40,0,14.59228229522705,51,-2.109375,-7.03125
m500,replay,0.95,new_fp,143,350,84992,40,0,27.822124481201172,14,-2.390625,-1.8515625
m500,replay,0.95,fixed_fp,143,350,99300,40,0,14.061028480529785,49,-1.5859375,-4.21875
m500,ap,0.95,new_fp,143,350,87047,40,0,24.446683883666992,15,-2.78125,-1.8359375
m500,ap,0.95,fixed_fp,143,350,99300,40,0,14.061028480529785,50,-1.5859375,-4.625
m500,lr,0.95,new_fp,143,350,84996,40,0,34.040122985839844,5,-2.890625,-1.0234375
m500,lr,0.95,fixed_fp,143,350,99301,40,0,13.961029052734375,47,-1.6015625,-2.453125
replay,ap,0.95,new_fp,143,350,88049,40,0,28.311677932739258,6,-3.171875,-2.21875
replay,ap,0.95,fixed_fp,143,350,76826,40,0,31.69104766845703,6,-2.296875,-2.5
replay,lr,0.95,new_fp,143,350,84996,40,0,34.040122985839844,5,-3.390625,-1.0234375
replay,lr,0.95,fixed_fp,143,350,84992,40,0,27.822124481201172,12,-1.8515625,-1.3828125
m500,m1547,0.95,new_fp,143,354,128393,40,0,4.85642671585083,28,-4.09375,-0.396484375
m500,m1547,0.95,fixed_fp,143,354,93217,40,0,18.80722427368164,81,-1.96875,-5.65625
m500,b1547,0.95,new_fp,143,354,70158,40,0,25.745710372924805,13,-3.4375,0.189453125
m500,b1547,0.95,fixed_fp,143,354,93186,40,0,18.54122543334961,90,-0.9453125,-4.3125
m500,replay,0.95,new_fp,143,354,74257,40,0,17.74177360534668,38,-4.75,-2.25
m500,replay,0.95,fixed_fp,143,354,93217,40,0,18.80722427368164,78,-1.96875,-5.75
m500,ap,0.95,new_fp,143,354,86023,40,0,26.179893493652344,57,-2.609375,-0.330078125
m500,ap,0.95,fixed_fp,143,354,95210,40,0,17.309974670410156,55,-1.890625,-3.765625
m500,lr,0.95,new_fp,143,354,64042,40,0,28.157161712646484,6,-2.671875,-1.046875
m500,lr,0.95,fixed_fp,143,354,93220,40,0,19.258224487304688,80,-2.0625,-4.03125
replay,ap,0.95,new_fp,143,354,85026,40,0,32.335121154785156,70,-2.859375,-2.3125
replay,ap,0.95,fixed_fp,143,354,73265,40,0,17.68101692199707,28,-2.203125,-5.5625
replay,lr,0.95,new_fp,143,354,85001,40,0,38.36311721801758,5,-2.484375,-1.2109375
replay,lr,0.95,fixed_fp,143,354,81394,40,0,14.354118347167969,39,-2.34375,-4.8125
m500,m1547,0.95,new_fp,144,241,96732,40,0,8.693572998046875,22,-2.546875,-0.98828125
m500,m1547,0.95,fixed_fp,144,241,101379,40,0,10.237337112426758,27,0.66015625,-2.953125
m500,b1547,0.95,new_fp,144,241,96308,40,0,13.42654037475586,7,-3.703125,1.390625
m500,b1547,0.95,fixed_fp,144,241,101379,40,0,10.237337112426758,28,0.66015625,-3.34375
m500,replay,0.95,new_fp,144,241,71166,40,0,31.849506378173828,4,-2.53125,-1.7890625
m500,replay,0.95,fixed_fp,144,241,101379,40,0,10.237337112426758,27,0.66015625,-3.671875
m500,ap,0.95,new_fp,144,241,80889,40,0,28.819355010986328,8,-3.40625,-1.7421875
m500,ap,0.95,fixed_fp,144,241,101384,40,0,10.252338409423828,18,-2.09375,-3.890625
m500,lr,0.95,new_fp,144,241,71166,40,0,31.849506378173828,4,-2.53125,-0.2373046875
m500,lr,0.95,fixed_fp,144,241,101380,40,0,10.235339164733887,25,0.55859375,-1.6484375
replay,ap,0.95,new_fp,144,241,101377,40,0,10.261337280273438,13,-3.703125,-1.0859375
replay,lr,0.95,new_fp,144,241,74236,40,0,23.416759490966797,3,-3.1875,-0.609375
replay,lr,0.95,fixed_fp,144,241,87070,40,0,19.84568977355957,1,-2.3125,-3.984375
m500,m1547,0.95,new_fp,144,242,82963,40,0,26.36764907836914,35,-3.75,-0.890625
m500,m1547,0.95,fixed_fp,144,242,125990,40,0,6.156829833984375,2,-1.796875,-4.53125
m500,b1547,0.95,new_fp,144,242,81932,40,0,26.642845153808594,2,-2.390625,0.482421875
m500,b1547,0.95,fixed_fp,144,242,98765,40,0,8.402068138122559,8,-1.953125,-2.1875
m500,replay,0.95,new_fp,144,242,82961,40,0,26.649646759033203,18,-3.984375,-1.0703125
m500,replay,0.95,fixed_fp,144,242,90573,40,0,8.571982383728027,3,-1.9609375,-3.484375
m500,ap,0.95,new_fp,144,242,82960,40,0,27.05064582824707,32,-3.65625,1.0546875
m500,ap,0.95,fixed_fp,144,242,90573,40,0,8.571982383728027,3,-1.9609375,-2.53125
m500,lr,0.95,new_fp,144,242,80928,40,0,28.48609161376953,3,-2.703125,-0.466796875
m500,lr,0.95,fixed_fp,144,242,97766,40,0,8.591320991516113,9,-2.140625,-2.0
replay,ap,0.95,new_fp,144,242,80891,40,0,29.491352081298828,14,-3.46875,-0.60546875
replay,lr,0.95,fixed_fp,144,242,82965,40,0,26.298648834228516,21,-1.2109375,-3.75
m500,m1547,0.95,new_fp,144,244,94246,40,0,14.916984558105469,18,-2.78125,0.97265625
m500,m1547,0.95,fixed_fp,144,244,104450,40,0,9.497655868530273,7,-1.6796875,-2.8125
m500,b1547,0.95,new_fp,144,244,72205,40,0,26.8162784576416,9,-3.59375,0.74609375
m500,b1547,0.95,fixed_fp,144,244,104450,40,0,9.497655868530273,17,-1.6796875,-4.40625
m500,replay,0.95,new_fp,144,244,76802,40,0,35.912044525146484,13,-3.71875,-0.07568359375
m500,replay,0.95,fixed_fp,144,244,104451,40,0,9.502655029296875,12,-1.9296875,-4.8125
m500,ap,0.5,new_fp,144,244,92218,40,0,15.30349349975586,4,-0.51171875,7.125
m500,ap,0.95,new_fp,144,244,76801,40,0,35.635040283203125,23,-3.453125,1.4609375
m500,ap,0.95,fixed_fp,144,244,104451,40,0,9.502655029296875,7,-1.9296875,-3.578125
m500,lr,0.95,new_fp,144,244,74730,40,0,36.39775085449219,7,-3.171875,-0.98046875
m500,lr,0.95,fixed_fp,144,244,104450,40,0,9.497655868530273,15,-1.6796875,-2.609375
replay,ap,0.5,new_fp,144,244,92218,40,0,15.30349349975586,4,4.46875,7.125
replay,ap,0.95,new_fp,144,244,80896,40,0,26.873092651367188,15,-4.0625,-2.015625
replay,lr,0.95,new_fp,144,244,73236,40,0,24.028005599975586,3,-2.9375,-1.171875
replay,lr,0.95,fixed_fp,144,244,94247,40,0,15.058982849121094,12,0.66015625,-2.921875
m500,m1547,0.95,new_fp,144,245,80895,40,0,31.610353469848633,23,-2.578125,-1.4296875
m500,m1547,0.95,fixed_fp,144,245,114701,40,0,7.70529317855835,48,-1.953125,-5.71875
m500,b1547,0.95,fixed_fp,144,245,105480,40,0,9.326395034790039,53,-1.125,-1.0703125
m500,replay,0.95,new_fp,144,245,76796,40,0,42.839298248291016,9,-3.015625,-0.625
m500,replay,0.95,fixed_fp,144,245,106089,50,0,3.3105602264404297,49,-1.1171875,-5.46875
m500,ap,0.95,new_fp,144,245,80892,40,0,30.942350387573242,23,-3.25,-2.0625
m500,ap,0.95,fixed_fp,144,245,118799,40,0,7.129384517669678,44,-2.21875,-4.75
m500,lr,0.95,new_fp,144,245,76799,40,0,43.875301361083984,10,-2.5625,0.6484375
m500,lr,0.95,fixed_fp,144,245,119789,40,0,6.938388347625732,43,-1.390625,-2.296875
replay,ap,0.95,new_fp,144,245,81931,40,0,28.242843627929688,22,-2.8125,-1.8828125
replay,ap,0.95,fixed_fp,144,245,72205,40,0,26.637277603149414,3,-2.265625,-2.59375
replay,lr,0.95,new_fp,144,245,79858,40,0,31.251605987548828,11,-3.46875,-1.3203125
replay,lr,0.95,fixed_fp,144,245,73237,40,0,23.382003784179688,4,-2.125,-1.40625
m500,m1547,0.5,new_fn,144,246,71161,2,5,28.527509689331055,4,11.125,11.0625
m500,m1547,0.95,new_fp,144,246,124494,40,0,5.104310989379883,54,-3.375,-1.3125
m500,m1547,0.95,fixed_fp,144,246,109729,40,0,3.0606415271759033,102,-2.140625,-7.21875
m500,b1547,0.5,new_fn,144,246,71160,2,5,28.488510131835938,6,11.75,5.15625
m500,b1547,0.95,new_fp,144,246,125525,40,0,5.038087844848633,40,-2.703125,-0.06787109375
m500,b1547,0.95,fixed_fp,144,246,107666,40,0,2.7761614322662354,133,-1.9375,-5.25
m500,replay,0.5,new_fn,144,246,71160,2,5,28.488510131835938,5,11.75,5.75
m500,replay,0.95,new_fp,144,246,123462,40,0,5.169524669647217,120,-3.03125,-1.3125
m500,replay,0.95,fixed_fp,144,246,107664,40,0,2.799159049987793,127,-2.015625,-8.75
m500,ap,0.95,new_fp,144,246,91183,40,0,16.590730667114258,27,-2.34375,-1.8046875
m500,ap,0.95,fixed_fp,144,246,107667,40,0,2.7631630897521973,129,-1.9140625,-8.875
m500,lr,0.95,new_fp,144,246,125527,40,0,5.030087947845459,37,-3.03125,-1.2265625
m500,lr,0.95,fixed_fp,144,246,107666,40,0,2.7761614322662354,129,-1.9375,-2.046875
replay,ap,0.5,fixed_fn,144,246,71160,2,5,28.488510131835938,5,5.75,7.875
replay,ap,0.95,new_fp,144,246,81430,40,0,15.014118194580078,21,-3.53125,-1.8515625
replay,ap,0.95,fixed_fp,144,246,123460,40,0,5.174524784088135,116,-2.21875,-3.734375
replay,lr,0.5,fixed_fn,144,246,71160,2,5,28.488510131835938,5,5.75,14.1875
replay,lr,0.95,new_fp,144,246,72204,40,0,26.74228286743164,7,-3.25,-0.97265625
replay,lr,0.95,fixed_fp,144,246,123441,40,0,5.247522354125977,92,-1.5,-1.5078125
m500,m1547,0.95,new_fp,144,248,100001,40,0,2.792051076889038,147,-2.53125,-1.265625
m500,m1547,0.95,fixed_fp,144,248,112640,40,0,7.998782157897949,2,-2.1875,-4.1875
m500,b1547,0.5,new_fp,144,248,115320,50,0,2.5475189685821533,167,7.4375,8.75
m500,b1547,0.95,new_fp,144,248,101046,40,0,2.6828360557556152,400,-2.59375,0.80859375
m500,b1547,0.95,fixed_fp,144,248,72184,40,0,27.137277603149414,6,-2.109375,-2.609375
m500,replay,0.95,new_fp,144,248,76798,40,0,46.0452995300293,4,-3.09375,-2.171875
m500,replay,0.95,fixed_fp,144,248,99993,40,0,2.880042314529419,189,-1.2421875,-4.1875
m500,ap,0.95,new_fp,144,248,90149,40,0,17.695932388305664,6,-3.203125,-0.98046875
m500,ap,0.95,fixed_fp,144,248,101020,40,0,2.946807622909546,197,-1.3125,-3.765625
m500,lr,0.95,fixed_fp,144,248,92838,40,0,2.7977325916290283,18,-2.234375,-2.578125
replay,ap,0.95,new_fp,144,248,125561,50,0,2.5692529678344727,16,-2.984375,-1.34375
replay,ap,0.95,fixed_fp,144,248,112275,50,0,2.5672314167022705,22,-2.28125,-2.46875
replay,lr,0.95,new_fp,144,248,101017,40,0,3.087794780731201,173,-4.1875,1.6171875
replay,lr,0.95,fixed_fp,144,248,92202,40,0,16.898488998413086,6,-0.9921875,-2.421875
m500,m1547,0.95,new_fp,144,249,80927,40,0,36.02808380126953,13,-3.6875,-0.1376953125
m500,m1547,0.95,fixed_fp,144,249,106852,40,0,4.098275661468506,22,-2.109375,-8.0625
m500,b1547,0.95,new_fp,144,249,66045,40,0,49.66664123535156,2,-3.734375,1.578125
m500,b1547,0.95,fixed_fp,144,249,106852,40,0,4.098275661468506,22,-2.109375,-7.28125
m500,replay,0.95,new_fp,144,249,91173,40,0,19.088722229003906,13,-3.4375,-2.4375
m500,replay,0.95,fixed_fp,144,249,106852,40,0,4.098275661468506,22,-2.109375,-9.8125
m500,ap,0.5,new_fp,144,249,90148,40,0,18.224931716918945,1,-0.044677734375,7.8125
m500,ap,0.95,new_fp,144,249,89141,40,0,20.215181350708008,17,-3.71875,-2.0
m500,ap,0.95,fixed_fp,144,249,106851,40,0,4.0992751121521,21,-2.140625,-8.9375
m500,lr,0.95,new_fp,144,249,66045,40,0,49.66664123535156,3,-3.734375,-0.9921875
m500,lr,0.95,fixed_fp,144,249,106852,40,0,4.098275661468506,22,-2.109375,-4.09375
replay,ap,0.5,new_fp,144,249,90148,40,0,18.224931716918945,1,4.4375,7.8125
replay,ap,0.95,new_fp,144,249,89141,40,0,20.215181350708008,5,-3.546875,-2.0
replay,lr,0.95,new_fp,144,249,72209,40,0,24.18128204345703,1,-4.125,-1.03125
replay,lr,0.95,fixed_fp,144,249,91177,40,0,19.941720962524414,11,-2.453125,-2.40625
m500,m1547,0.95,new_fp,144,250,71166,40,0,28.66250991821289,26,-3.0,-0.12890625
m500,m1547,0.95,fixed_fp,144,250,114694,40,0,7.7212934494018555,22,-1.25,-2.734375
m500,b1547,0.95,new_fp,144,250,69115,40,0,37.42593765258789,11,-3.296875,0.09521484375
m500,b1547,0.95,fixed_fp,144,250,109597,40,0,8.862459182739258,25,-1.890625,-7.21875
m500,replay,0.95,new_fp,144,250,68083,40,0,37.465213775634766,17,-3.65625,-1.2890625
m500,replay,0.95,fixed_fp,144,250,109598,40,0,8.924458503723145,23,-1.828125,-6.75
m500,ap,0.95,new_fp,144,250,81932,40,0,31.003841400146484,47,-2.65625,-0.474609375
m500,ap,0.95,fixed_fp,144,250,114694,40,0,7.7212934494018555,22,-1.25,-3.0
m500,lr,0.95,new_fp,144,250,68083,40,0,37.465213775634766,11,-3.65625,-1.0859375
m500,lr,0.95,fixed_fp,144,250,109598,40,0,8.924458503723145,23,-1.828125,-4.96875
replay,ap,0.95,new_fp,144,250,93251,40,0,11.269254684448242,31,-2.625,-2.0
replay,lr,0.95,new_fp,144,250,72194,40,0,25.86528205871582,3,-2.671875,0.1787109375
replay,lr,0.95,fixed_fp,144,250,71145,40,0,32.30550765991211,9,-2.171875,-2.90625
m500,m1547,0.5,new_fn,144,252,72197,2,5,25.156282424926758,1,11.875,12.1875
m500,m1547,0.95,new_fp,144,252,89139,40,0,19.172182083129883,31,-2.453125,4.3125
m500,m1547,0.95,fixed_fp,144,252,103425,40,0,10.090879440307617,32,-1.8046875,-3.484375
m500,b1547,0.5,new_fn,144,252,72196,2,5,25.127283096313477,6,12.25,5.625
m500,b1547,0.95,new_fp,144,252,90137,40,0,19.168930053710938,12,-3.359375,1.734375
m500,b1547,0.95,fixed_fp,144,252,103425,40,0,10.090879440307617,38,-1.8046875,-4.6875
m500,replay,0.5,new_fn,144,252,72196,2,5,25.127283096313477,6,12.25,3.921875
m500,replay,0.95,new_fp,144,252,99378,40,0,12.515820503234863,46,-2.390625,0.578125
m500,replay,0.95,fixed_fp,144,252,103426,40,0,10.099879264831543,34,-2.015625,-5.84375
m500,ap,0.5,new_fn,144,252,72197,2,5,25.156282424926758,4,11.875,6.15625
m500,ap,0.95,new_fp,144,252,99372,40,0,13.0468168258667,79,-3.21875,-0.78125
m500,ap,0.95,fixed_fp,144,252,103423,40,0,10.330102920532227,29,-2.109375,-6.75
m500,lr,0.95,new_fp,144,252,89140,40,0,19.199180603027344,11,-3.359375,-0.9453125
m500,lr,0.95,fixed_fp,144,252,103426,40,0,10.099879264831543,33,-2.015625,-5.1875
replay,ap,0.5,fixed_fn,144,252,71166,2,5,25.193511962890625,2,3.90625,7.03125
replay,ap,0.95,new_fp,144,252,99368,40,0,12.736818313598633,38,-3.4375,-1.34375
replay,lr,0.5,fixed_fn,144,252,72196,2,5,25.127283096313477,6,3.921875,14.75
replay,lr,0.95,new_fp,144,252,89085,40,0,18.32344627380371,3,-3.15625,-1.234375
replay,lr,0.95,fixed_fp,144,252,100405,40,0,12.601590156555176,37,-1.2578125,-2.703125
m500,m1547,0.95,new_fp,144,253,79878,40,0,33.09934997558594,3,-2.3125,-0.3984375
m500,m1547,0.95,fixed_fp,144,253,100613,40,0,2.8208205699920654,32,-2.171875,-9.0
m500,b1547,0.5,fixed_fn,144,253,72199,2,5,24.63228416442871,4,8.8125,7.625
m500,b1547,0.95,new_fp,144,253,73236,40,0,25.100004196166992,8,-3.078125,0.8984375
m500,b1547,0.95,fixed_fp,144,253,101390,40,0,10.594335556030273,28,-2.015625,-5.46875
m500,replay,0.95,new_fp,144,253,92149,40,0,15.686732292175293,7,-2.484375,-2.15625
m500,replay,0.95,fixed_fp,144,253,100612,40,0,2.8388187885284424,33,-2.203125,-10.25
m500,ap,0.95,new_fp,144,253,88106,40,0,19.654443740844727,13,-2.578125,-2.3125
m500,ap,0.95,fixed_fp,144,253,100613,40,0,2.8208205699920654,32,-2.171875,-9.0625
m500,lr,0.95,new_fp,144,253,91118,40,0,16.536935806274414,2,-2.484375,-1.265625
m500,lr,0.95,fixed_fp,144,253,101391,40,0,10.585335731506348,26,-2.046875,-4.28125
replay,ap,0.95,new_fp,144,253,88106,40,0,19.654443740844727,9,-3.140625,-2.3125
replay,ap,0.95,fixed_fp,144,253,102534,40,0,8.746116638183594,2,-2.328125,-3.375
replay,lr,0.95,new_fp,144,253,67900,40,0,11.657261848449707,8,-4.34375,-1.296875
replay,lr,0.95,fixed_fp,144,253,93180,40,0,14.994495391845703,6,-2.4375,-1.796875
m500,m1547,0.5,new_fp,144,254,125833,50,0,2.6682403087615967,387,6.5,16.25
m500,m1547,0.95,new_fp,144,254,78849,40,0,35.293601989746094,16,-2.875,-1.2265625
m500,m1547,0.95,fixed_fp,144,254,105778,40,0,2.7066168785095215,193,-2.140625,-6.09375
m500,b1547,0.5,new_fp,144,254,130950,50,0,2.5851309299468994,1,6.4375,6.78125
m500,b1547,0.95,new_fp,144,254,103627,40,0,2.8400917053222656,316,-6.1875,2.265625
m500,b1547,0.95,fixed_fp,144,254,120830,40,0,6.743175983428955,130,-1.9296875,-3.46875
m500,replay,0.95,new_fp,144,254,93182,40,0,15.103494644165039,12,-2.78125,-2.234375
m500,replay,0.95,fixed_fp,144,254,104734,40,0,2.5288994312286377,202,-2.109375,-9.0
m500,ap,0.95,new_fp,144,254,93183,40,0,15.087494850158691,18,-2.796875,-0.41796875
m500,ap,0.95,fixed_fp,144,254,103708,40,0,2.6841089725494385,201,-2.140625,-9.125
m500,lr,0.95,new_fp,144,254,77833,40,0,43.20579528808594,6,-2.4375,-0.69921875
m500,lr,0.95,fixed_fp,144,254,106777,40,0,2.565398693084717,213,-1.875,-2.890625
replay,ap,0.95,new_fp,144,254,95212,40,0,13.945987701416016,12,-4.0,-1.9609375
replay,ap,0.95,fixed_fp,144,254,77832,40,0,43.410797119140625,5,-1.953125,-2.515625
replay,lr,0.95,fixed_fp,144,254,109744,40,0,6.418496608734131,17,-1.0859375,-1.7578125
m500,m1547,0.5,fixed_fp,144,255,74232,40,0,23.358760833740234,3,10.9375,12.0
m500,m1547,0.5,new_fn,144,255,73232,2,5,23.510005950927734,4,11.8125,12.0
m500,m1547,0.95,new_fp,144,255,106623,40,0,6.787193775177002,25,-3.671875,-0.62109375
m500,m1547,0.95,fixed_fp,144,255,124131,40,0,3.4203944206237793,221,-1.3359375,-4.0
m500,b1547,0.5,new_fp,144,255,102559,40,0,2.883312225341797,455,-5.53125,8.3125
m500,b1547,0.5,fixed_fp,144,255,74232,40,0,23.358760833740234,3,10.9375,6.09375
m500,b1547,0.95,new_fp,144,255,101643,40,0,2.966538429260254,486,-4.96875,7.71875
m500,b1547,0.95,fixed_fp,144,255,124130,40,0,3.36439847946167,223,-0.91796875,-2.875
m500,replay,0.5,fixed_fp,144,255,74232,40,0,23.358760833740234,3,10.9375,3.53125
m500,replay,0.5,new_fn,144,255,73231,2,5,23.507007598876953,6,11.5,3.703125
m500,replay,0.95,new_fp,144,255,107657,40,0,6.920979022979736,13,-3.984375,-2.359375
m500,replay,0.95,fixed_fp,144,255,124131,40,0,3.4203944206237793,221,-1.3359375,-6.78125
m500,ap,0.5,fixed_fp,144,255,74232,40,0,23.358760833740234,3,10.9375,4.8125
m500,ap,0.5,new_fn,144,255,73231,2,5,23.507007598876953,6,11.5,4.40625
m500,ap,0.95,new_fp,144,255,106623,40,0,6.787193775177002,16,-3.671875,-2.015625
m500,ap,0.95,fixed_fp,144,255,124131,40,0,3.4203944206237793,221,-1.3359375,-8.8125
m500,lr,0.5,fixed_fp,144,255,74231,40,0,23.235763549804688,1,10.5625,10.625
m500,lr,0.95,new_fp,144,255,113817,40,0,7.4575419425964355,6,-2.28125,0.640625
